C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_22_699.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_22_699.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_22_699.jpg,-0.1,1,0,16.67899
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_22_770.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_22_770.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_22_770.jpg,0,1,0,17.47735
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_22_839.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_22_839.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_22_839.jpg,0,1,0,18.0797
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_22_908.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_22_908.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_22_908.jpg,0,1,0,18.90841
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_22_978.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_22_978.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_22_978.jpg,-0.15,1,0,19.5242
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_23_047.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_23_047.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_23_047.jpg,0,1,0,20.31263
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_23_114.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_23_114.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_23_114.jpg,0,1,0,20.91487
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_23_183.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_23_183.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_23_183.jpg,-0.2,1,0,21.70451
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_23_251.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_23_251.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_23_251.jpg,0,1,0,22.28697
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_23_324.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_23_324.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_23_324.jpg,-0.1,1,0,23.07061
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_23_397.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_23_397.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_23_397.jpg,-0.25,1,0,23.63552
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_23_467.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_23_467.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_23_467.jpg,0,1,0,24.38964
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_23_538.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_23_538.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_23_538.jpg,-0.05,1,0,24.9669
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_23_607.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_23_607.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_23_607.jpg,-0.25,1,0,25.71109
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_23_677.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_23_677.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_23_677.jpg,0,1,0,26.26019
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_23_749.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_23_749.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_23_749.jpg,-0.15,1,0,27.01081
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_23_820.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_23_820.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_23_820.jpg,-0.35,1,0,27.71006
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_23_887.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_23_887.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_23_887.jpg,0,1,0,28.2329
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_23_959.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_23_959.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_23_959.jpg,0,1,0,28.78088
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_24_031.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_24_031.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_24_031.jpg,-0.15,1,0,29.51069
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_24_105.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_24_105.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_24_105.jpg,-0.35,1,0,30.16259
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_24_173.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_24_173.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_24_173.jpg,0,1,0,30.18678
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_24_246.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_24_246.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_24_246.jpg,-0.1,1,0,30.19019
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_24_318.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_24_318.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_24_318.jpg,-0.25,1,0,30.18047
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_24_392.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_24_392.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_24_392.jpg,-0.45,1,0,30.15635
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_24_459.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_24_459.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_24_459.jpg,0,1,0,30.17625
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_24_531.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_24_531.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_24_531.jpg,-0.05,1,0,30.18948
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_24_604.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_24_604.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_24_604.jpg,-0.25,1,0,30.18372
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_24_676.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_24_676.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_24_676.jpg,0,1,0,30.18566
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_24_745.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_24_745.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_24_745.jpg,0,1,0,30.18917
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_24_815.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_24_815.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_24_815.jpg,0,1,0,30.19009
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_24_886.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_24_886.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_24_886.jpg,-0.05,1,0,30.1918
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_24_957.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_24_957.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_24_957.jpg,-0.2,1,0,30.1811
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_25_026.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_25_026.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_25_026.jpg,-0.4,1,0,30.15927
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_25_094.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_25_094.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_25_094.jpg,0,1,0,30.18732
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_25_163.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_25_163.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_25_163.jpg,0,1,0,30.18962
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_25_230.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_25_230.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_25_230.jpg,0,1,0,30.19033
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_25_297.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_25_297.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_25_297.jpg,0,1,0,30.19055
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_25_371.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_25_371.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_25_371.jpg,-0.005882353,1,0,30.19061
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_25_438.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_25_438.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_25_438.jpg,-0.08235294,1,0,30.18943
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_25_510.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_25_510.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_25_510.jpg,-0.1294118,1,0,30.18798
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_25_583.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_25_583.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_25_583.jpg,-0.1294118,1,0,30.18846
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_25_651.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_25_651.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_25_651.jpg,-0.1705882,1,0,30.18709
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_25_723.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_25_723.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_25_723.jpg,-0.1705882,1,0,30.18957
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_25_793.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_25_793.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_25_793.jpg,-0.1588235,1,0,30.18892
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_25_864.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_25_864.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_25_864.jpg,-0.1,1,0,30.19112
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_25_933.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_25_933.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_25_933.jpg,-0.1,1,0,30.19108
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_26_004.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_26_004.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_26_004.jpg,0.08823529,1,0,30.18633
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_26_076.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_26_076.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_26_076.jpg,0.08823529,1,0,30.18711
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_26_148.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_26_148.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_26_148.jpg,0.07058824,1,0,30.18958
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_26_217.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_26_217.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_26_217.jpg,0.06470589,1,0,30.19104
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_26_286.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_26_286.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_26_286.jpg,-0.02352941,1,0,30.18948
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_26_353.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_26_353.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_26_353.jpg,-0.1058824,1,0,30.18618
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_26_427.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_26_427.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_26_427.jpg,-0.3058824,1,0,30.16791
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_26_496.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_26_496.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_26_496.jpg,-0.1235294,1,0,30.19305
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_26_567.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_26_567.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_26_567.jpg,-0.1235294,1,0,30.19033
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_26_636.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_26_636.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_26_636.jpg,-0.1235294,1,0,30.19055
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_26_709.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_26_709.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_26_709.jpg,-0.1235294,1,0,30.19022
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_26_780.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_26_780.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_26_780.jpg,0,1,0,30.18984
C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\center_2022_11_22_10_38_26_852.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\left_2022_11_22_10_38_26_852.jpg,C:\Users\USER\OneDrive\Desktop\SimulationData\IMG\right_2022_11_22_10_38_26_852.jpg,0,1,0,30.19007
